id,domain,aggregator,sensor,axis,value,create_time,test_div_id
75758,time,Variance,ACC,Y,0.0866156058584309,2023-07-06 13:19:36,95941
75759,time,Variance,ACC,Z,0.02222139480481095,2023-07-06 13:19:36,95941
75760,frequency,Variance,CBM,X,0.5170011258679307,2023-07-06 13:19:36,95941
75761,frequency,Variance,CBM,Y,0.014610109910007227,2023-07-06 13:19:36,95941
75762,frequency,Variance,CBM,Z,0.0037874814818178435,2023-07-06 13:19:36,95941
75763,time,Absolute energy,IMU,X,201462.77120232582,2023-07-06 13:19:36,95941
75764,time,Absolute energy,IMU,Y,315.29728227853775,2023-07-06 13:19:36,95941
75765,time,Absolute energy,IMU,Z,63989.12553960085,2023-07-06 13:19:36,95941
75766,time,Absolute energy,IMU,GX,415977.2242176533,2023-07-06 13:19:36,95941
75767,time,Absolute energy,IMU,GY,657377.2688789368,2023-07-06 13:19:36,95941
75768,time,Absolute energy,IMU,GZ,31895.4006007415,2023-07-06 13:19:36,95941
75769,time,Absolute energy,ACC,X,363290.10443115234,2023-07-06 13:19:36,95941
75770,time,Absolute energy,ACC,Y,38617.83837890625,2023-07-06 13:19:36,95941
75771,time,Absolute energy,ACC,Z,99208.83270263672,2023-07-06 13:19:36,95941
75772,frequency,Absolute energy,CBM,X,2494.5672562699765,2023-07-06 13:19:36,95941
75773,frequency,Absolute energy,CBM,Y,24.92545767614409,2023-07-06 13:19:36,95941
75774,frequency,Absolute energy,CBM,Z,8.760673280526586,2023-07-06 13:19:36,95941
75775,time,Area under the curve,IMU,X,129.07009277343747,2023-07-06 13:19:36,95941
75776,time,Area under the curve,IMU,Y,2.7800861963158354,2023-07-06 13:19:36,95941
75777,time,Area under the curve,IMU,Z,72.74948623740605,2023-07-06 13:19:36,95941
75778,time,Area under the curve,IMU,GX,185.4251387465848,2023-07-06 13:19:36,95941
75779,time,Area under the curve,IMU,GY,232.98632305541304,2023-07-06 13:19:36,95941
75780,time,Area under the curve,IMU,GZ,50.152137281074054,2023-07-06 13:19:36,95941
75781,time,Area under the curve,ACC,X,143.45813068181883,2023-07-06 13:19:36,95941
75782,time,Area under the curve,ACC,Y,10.43811931818212,2023-07-06 13:19:36,95941
75783,time,Area under the curve,ACC,Z,72.74821875000042,2023-07-06 13:19:36,95941
75784,frequency,Area under the curve,CBM,X,0.08004680133653848,2023-07-06 13:19:36,95941
75785,frequency,Area under the curve,CBM,Y,0.0034421782288461588,2023-07-06 13:19:36,95941
75786,frequency,Area under the curve,CBM,Z,0.003409032961538463,2023-07-06 13:19:36,95941
75787,time,Autocorrelation,IMU,X,201462.77120232582,2023-07-06 13:19:36,95941
75788,time,Autocorrelation,IMU,Y,315.29728227853775,2023-07-06 13:19:36,95941
75789,time,Autocorrelation,IMU,Z,63989.12553960085,2023-07-06 13:19:36,95941
75790,time,Autocorrelation,IMU,GX,415977.2242176533,2023-07-06 13:19:36,95941
75791,time,Autocorrelation,IMU,GY,657377.2688789368,2023-07-06 13:19:36,95941
75792,time,Autocorrelation,IMU,GZ,31895.4006007415,2023-07-06 13:19:36,95941
75793,time,Autocorrelation,ACC,X,363290.10443115234,2023-07-06 13:19:36,95941
75794,time,Autocorrelation,ACC,Y,38617.83837890625,2023-07-06 13:19:36,95941
75795,time,Autocorrelation,ACC,Z,99208.83270263672,2023-07-06 13:19:36,95941
75796,frequency,Autocorrelation,CBM,X,2494.5672562699765,2023-07-06 13:19:36,95941
75797,frequency,Autocorrelation,CBM,Y,24.9254576761441,2023-07-06 13:19:36,95941
75798,frequency,Autocorrelation,CBM,Z,8.760673280526587,2023-07-06 13:19:36,95941
75799,time,Centroid,IMU,X,75.76008434677645,2023-07-06 13:19:36,95941
75800,time,Centroid,IMU,Y,104.6928763217857,2023-07-06 13:19:36,95941
75801,time,Centroid,IMU,Z,75.75105702370251,2023-07-06 13:19:36,95941
75802,time,Centroid,IMU,GX,75.74185012307558,2023-07-06 13:19:36,95941
75803,time,Centroid,IMU,GY,75.76250152107326,2023-07-06 13:19:36,95941
75804,time,Centroid,IMU,GZ,75.77669913015654,2023-07-06 13:19:36,95941
75805,time,Centroid,ACC,X,80.96685872357548,2023-07-06 13:19:36,95941
75806,time,Centroid,ACC,Y,91.00130734181887,2023-07-06 13:19:36,95941
75807,time,Centroid,ACC,Z,81.95542488236067,2023-07-06 13:19:36,95941
75808,frequency,Centroid,CBM,X,0.02897393197063925,2023-07-06 13:19:36,95941
75809,frequency,Centroid,CBM,Y,0.0476755603534752,2023-07-06 13:19:36,95941
75810,frequency,Centroid,CBM,Z,0.02799528892315787,2023-07-06 13:19:36,95941
75811,time,Entropy,IMU,X,0.3866303626309052,2023-07-06 13:19:36,95941
75812,time,Entropy,IMU,Y,0.43999169141102956,2023-07-06 13:19:36,95941
75813,time,Entropy,IMU,Z,0.3322866909395842,2023-07-06 13:19:36,95941
75814,time,Entropy,IMU,GX,0.26951015592236344,2023-07-06 13:19:36,95941
75815,time,Entropy,IMU,GY,0.25442913353659047,2023-07-06 13:19:36,95941
75816,time,Entropy,IMU,GZ,0.31002773585684795,2023-07-06 13:19:36,95941
75817,time,Entropy,ACC,X,0.28458492291341564,2023-07-06 13:19:36,95941
75818,time,Entropy,ACC,Y,0.2969077127519607,2023-07-06 13:19:36,95941
75819,time,Entropy,ACC,Z,0.29623055991490216,2023-07-06 13:19:36,95941
75820,frequency,Entropy,CBM,X,0.9996174022863887,2023-07-06 13:19:36,95941
75821,frequency,Entropy,CBM,Y,0.5199656479923834,2023-07-06 13:19:36,95941
75822,frequency,Entropy,CBM,Z,0.551605717079196,2023-07-06 13:19:36,95941
75823,time,Mean absolute diff,IMU,X,0.01992381532106546,2023-07-06 13:19:36,95941
75824,time,Mean absolute diff,IMU,Y,0.02012163241018727,2023-07-06 13:19:36,95941
75825,time,Mean absolute diff,IMU,Z,0.009926997208023503,2023-07-06 13:19:36,95941
75826,time,Mean absolute diff,IMU,GX,0.03337403321485783,2023-07-06 13:19:36,95941
75827,time,Mean absolute diff,IMU,GY,0.05530514362167033,2023-07-06 13:19:36,95941
75828,time,Mean absolute diff,IMU,GZ,0.05462166623103693,2023-07-06 13:19:36,95941
75829,time,Mean absolute diff,ACC,X,0.10187251998130036,2023-07-06 13:19:36,95941
75830,time,Mean absolute diff,ACC,Y,0.1430357136807825,2023-07-06 13:19:36,95941
75831,time,Mean absolute diff,ACC,Z,0.10465329564420074,2023-07-06 13:19:36,95941
75832,frequency,Mean absolute diff,CBM,X,0.12853370994775232,2023-07-06 13:19:36,95941
75833,frequency,Mean absolute diff,CBM,Y,0.017747828927629196,2023-07-06 13:19:36,95941
75834,frequency,Mean absolute diff,CBM,Z,0.01473928736226786,2023-07-06 13:19:36,95941
75835,time,Mean diff,IMU,X,-1.286030849632171e-07,2023-07-06 13:19:36,95941
75836,time,Mean diff,IMU,Y,2.9067820573877843e-08,2023-07-06 13:19:36,95941
75837,time,Mean diff,IMU,Z,-1.4093488763092287e-08,2023-07-06 13:19:36,95941
75838,time,Mean diff,IMU,GX,4.580383848004993e-08,2023-07-06 13:19:36,95941
75839,time,Mean diff,IMU,GY,-6.306836221483799e-07,2023-07-06 13:19:36,95941
75840,time,Mean diff,IMU,GZ,-2.712996586895265e-07,2023-07-06 13:19:36,95941
75841,time,Mean diff,ACC,X,2.82301502521517e-07,2023-07-06 13:19:36,95941
75842,time,Mean diff,ACC,Y,-2.82301502521517e-07,2023-07-06 13:19:36,95941
75843,time,Mean diff,ACC,Z,-1.7643843907594814e-07,2023-07-06 13:19:36,95941
75844,frequency,Mean diff,CBM,X,-0.0011047255185970713,2023-07-06 13:19:36,95941
75845,frequency,Mean diff,CBM,Y,7.398737778697829e-06,2023-07-06 13:19:36,95941
75846,frequency,Mean diff,CBM,Z,1.2329936371631149e-05,2023-07-06 13:19:36,95941
75847,time,Median absolute diff,IMU,X,0.00390625,2023-07-06 13:19:36,95941
75848,time,Median absolute diff,IMU,Y,0.00341796875,2023-07-06 13:19:36,95941
75849,time,Median absolute diff,IMU,Z,0.0029296875,2023-07-06 13:19:36,95941
75850,time,Median absolute diff,IMU,GX,0.025390625,2023-07-06 13:19:36,95941
75851,time,Median absolute diff,IMU,GY,0.0498046875,2023-07-06 13:19:36,95941
75852,time,Median absolute diff,IMU,GZ,0.043701171875,2023-07-06 13:19:36,95941
75853,time,Median absolute diff,ACC,X,0.0546875,2023-07-06 13:19:36,95941
75854,time,Median absolute diff,ACC,Y,0.0625,2023-07-06 13:19:36,95941
75855,time,Median absolute diff,ACC,Z,0.0703125,2023-07-06 13:19:36,95941
75856,frequency,Median absolute diff,CBM,X,0.07330446153846149,2023-07-06 13:19:36,95941
75857,frequency,Median absolute diff,CBM,Y,0.007334615384615385,2023-07-06 13:19:36,95941
75858,frequency,Median absolute diff,CBM,Z,0.007334615384615387,2023-07-06 13:19:36,95941
75859,time,Median diff,IMU,X,0.0,2023-07-06 13:19:36,95941
75860,time,Median diff,IMU,Y,0.000244140625,2023-07-06 13:19:36,95941
75861,time,Median diff,IMU,Z,0.0,2023-07-06 13:19:36,95941
75862,time,Median diff,IMU,GX,0.0,2023-07-06 13:19:36,95941
75863,time,Median diff,IMU,GY,0.0,2023-07-06 13:19:36,95941
75864,time,Median diff,IMU,GZ,0.0,2023-07-06 13:19:36,95941
75865,time,Median diff,ACC,X,0.0,2023-07-06 13:19:36,95941
75866,time,Median diff,ACC,Y,0.0,2023-07-06 13:19:36,95941
75867,time,Median diff,ACC,Z,0.0,2023-07-06 13:19:36,95941
75868,frequency,Median diff,CBM,X,-0.0036796923076922727,2023-07-06 13:19:36,95941
75869,frequency,Median diff,CBM,Y,0.0,2023-07-06 13:19:36,95941
75870,frequency,Median diff,CBM,Z,0.0,2023-07-06 13:19:36,95941
75871,time,Negative turning points,IMU,X,68527.0,2023-07-06 13:19:36,95941
75872,time,Negative turning points,IMU,Y,70595.0,2023-07-06 13:19:36,95941
75873,time,Negative turning points,IMU,Z,72944.0,2023-07-06 13:19:36,95941
75874,time,Negative turning points,IMU,GX,55423.0,2023-07-06 13:19:36,95941
75875,time,Negative turning points,IMU,GY,53068.0,2023-07-06 13:19:36,95941
75876,time,Negative turning points,IMU,GZ,56540.0,2023-07-06 13:19:36,95941
75877,time,Negative turning points,ACC,X,136140.0,2023-07-06 13:19:36,95941
75878,time,Negative turning points,ACC,Y,137448.0,2023-07-06 13:19:36,95941
75879,time,Negative turning points,ACC,Z,134419.0,2023-07-06 13:19:36,95941
75880,frequency,Negative turning points,CBM,X,363.0,2023-07-06 13:19:36,95941
75881,frequency,Negative turning points,CBM,Y,296.0,2023-07-06 13:19:36,95941
75882,frequency,Negative turning points,CBM,Z,281.0,2023-07-06 13:19:36,95941
75883,time,Neighbourhood peaks,IMU,X,10358.0,2023-07-06 13:19:36,95941
75884,time,Neighbourhood peaks,IMU,Y,11437.0,2023-07-06 13:19:36,95941
75885,time,Neighbourhood peaks,IMU,Z,11407.0,2023-07-06 13:19:36,95941
75886,time,Neighbourhood peaks,IMU,GX,10950.0,2023-07-06 13:19:36,95941
75887,time,Neighbourhood peaks,IMU,GY,10620.0,2023-07-06 13:19:36,95941
75888,time,Neighbourhood peaks,IMU,GZ,11674.0,2023-07-06 13:19:36,95941
75889,time,Neighbourhood peaks,ACC,X,16309.0,2023-07-06 13:19:36,95941
75890,time,Neighbourhood peaks,ACC,Y,18890.0,2023-07-06 13:19:36,95941
75891,time,Neighbourhood peaks,ACC,Z,18680.0,2023-07-06 13:19:36,95941
75892,frequency,Neighbourhood peaks,CBM,X,59.0,2023-07-06 13:19:36,95941
75893,frequency,Neighbourhood peaks,CBM,Y,55.0,2023-07-06 13:19:36,95941
75894,frequency,Neighbourhood peaks,CBM,Z,49.0,2023-07-06 13:19:36,95941
75895,time,Peak to peak distance,IMU,X,0.58154296875,2023-07-06 13:19:36,95941
75896,time,Peak to peak distance,IMU,Y,0.764404296875,2023-07-06 13:19:36,95941
75897,time,Peak to peak distance,IMU,Z,0.29443359375,2023-07-06 13:19:36,95941
75898,time,Peak to peak distance,IMU,GX,0.59375,2023-07-06 13:19:36,95941
75899,time,Peak to peak distance,IMU,GY,0.73828125,2023-07-06 13:19:36,95941
75900,time,Peak to peak distance,IMU,GZ,0.6875,2023-07-06 13:19:36,95941
75901,time,Peak to peak distance,ACC,X,21.8125,2023-07-06 13:19:36,95941
75902,time,Peak to peak distance,ACC,Y,31.7421875,2023-07-06 13:19:36,95941
75903,time,Peak to peak distance,ACC,Z,15.140625,2023-07-06 13:19:36,95941
75904,frequency,Peak to peak distance,CBM,X,8.752371692307692,2023-07-06 13:19:36,95941
75905,frequency,Peak to peak distance,CBM,Y,3.1422384615384615,2023-07-06 13:19:36,95941
75906,frequency,Peak to peak distance,CBM,Z,0.7883609230769231,2023-07-06 13:19:36,95941
75907,time,Positive turning points,IMU,X,68598.0,2023-07-06 13:19:36,95941
75908,time,Positive turning points,IMU,Y,70547.0,2023-07-06 13:19:36,95941
75909,time,Positive turning points,IMU,Z,72625.0,2023-07-06 13:19:36,95941
75910,time,Positive turning points,IMU,GX,55168.0,2023-07-06 13:19:36,95941
75911,time,Positive turning points,IMU,GY,53078.0,2023-07-06 13:19:36,95941
75912,time,Positive turning points,IMU,GZ,56567.0,2023-07-06 13:19:36,95941
75913,time,Positive turning points,ACC,X,135832.0,2023-07-06 13:19:36,95941
75914,time,Positive turning points,ACC,Y,134261.0,2023-07-06 13:19:36,95941
75915,time,Positive turning points,ACC,Z,134835.0,2023-07-06 13:19:36,95941
75916,frequency,Positive turning points,CBM,X,363.0,2023-07-06 13:19:36,95941
75917,frequency,Positive turning points,CBM,Y,322.0,2023-07-06 13:19:36,95941
75918,frequency,Positive turning points,CBM,Z,307.0,2023-07-06 13:19:36,95941
75919,time,Signal distance,IMU,X,277412.67563438235,2023-07-06 13:19:36,95941
75920,time,Signal distance,IMU,Y,277496.14969950664,2023-07-06 13:19:36,95941
75921,time,Signal distance,IMU,Z,277224.247964063,2023-07-06 13:19:36,95941
75922,time,Signal distance,IMU,GX,277418.90758141124,2023-07-06 13:19:36,95941
75923,time,Signal distance,IMU,GY,277857.4498725046,2023-07-06 13:19:36,95941
75924,time,Signal distance,IMU,GZ,277837.20826282876,2023-07-06 13:19:36,95941
75925,time,Signal distance,ACC,X,450453.4658540825,2023-07-06 13:19:36,95941
75926,time,Signal distance,ACC,Y,459198.5656588784,2023-07-06 13:19:36,95941
75927,time,Signal distance,ACC,Z,448934.7873739433,2023-07-06 13:19:36,95941
75928,frequency,Signal distance,CBM,X,1525.7285268317887,2023-07-06 13:19:36,95941
75929,frequency,Signal distance,CBM,Y,1490.6126965766412,2023-07-06 13:19:36,95941
75930,frequency,Signal distance,CBM,Z,1487.8013702699589,2023-07-06 13:19:36,95941
75931,time,Slope,IMU,X,-1.413236390052181e-10,2023-07-06 13:19:36,95941
75932,time,Slope,IMU,Y,-2.637282292022858e-10,2023-07-06 13:19:36,95941
75933,time,Slope,IMU,Z,1.279588268143221e-11,2023-07-06 13:19:36,95941
75934,time,Slope,IMU,GX,-2.007887782472027e-09,2023-07-06 13:19:36,95941
75935,time,Slope,IMU,GY,-7.05905057506597e-09,2023-07-06 13:19:36,95941
75936,time,Slope,IMU,GZ,1.492355892349904e-09,2023-07-06 13:19:36,95941
75937,time,Slope,ACC,X,2.2432986677231882e-09,2023-07-06 13:19:36,95941
75938,time,Slope,ACC,Y,4.8181438010049666e-09,2023-07-06 13:19:36,95941
75939,time,Slope,ACC,Z,1.6426639074170647e-09,2023-07-06 13:19:36,95941
75940,frequency,Slope,CBM,X,-0.0005622109760354108,2023-07-06 13:19:36,95941
75941,frequency,Slope,CBM,Y,-1.741066921899392e-05,2023-07-06 13:19:36,95941
75942,frequency,Slope,CBM,Z,-4.345411583055251e-05,2023-07-06 13:19:36,95941
75943,time,Sum absolute diff,IMU,X,5522.22412109375,2023-07-06 13:19:36,95941
75944,time,Sum absolute diff,IMU,Y,5577.052490234375,2023-07-06 13:19:36,95941
75945,time,Sum absolute diff,IMU,Z,2751.43603515625,2023-07-06 13:19:36,95941
75946,time,Sum absolute diff,IMU,GX,9250.1806640625,2023-07-06 13:19:36,95941
75947,time,Sum absolute diff,IMU,GY,15328.7607421875,2023-07-06 13:19:36,95941
75948,time,Sum absolute diff,IMU,GZ,15139.323364257812,2023-07-06 13:19:36,95941
75949,time,Sum absolute diff,ACC,X,45108.03125,2023-07-06 13:19:36,95941
75950,time,Sum absolute diff,ACC,Y,63334.640625,2023-07-06 13:19:36,95941
75951,time,Sum absolute diff,ACC,Z,46339.328125,2023-07-06 13:19:36,95941
75952,frequency,Sum absolute diff,CBM,X,191.12962669230768,2023-07-06 13:19:36,95941
75953,frequency,Sum absolute diff,CBM,Y,26.391021615384616,2023-07-06 13:19:36,95941
75954,frequency,Sum absolute diff,CBM,Z,21.917320307692307,2023-07-06 13:19:36,95941
75955,time,Total energy,IMU,X,1330.1614957778388,2023-07-06 13:19:36,95941
75956,time,Total energy,IMU,Y,2.0817558604369353,2023-07-06 13:19:36,95941
75957,time,Total energy,IMU,Z,422.4893285905954,2023-07-06 13:19:36,95941
75958,time,Total energy,IMU,GX,2746.496950640969,2023-07-06 13:19:36,95941
75959,time,Total energy,IMU,GY,4340.344997955941,2023-07-06 13:19:36,95941
75960,time,Total energy,IMU,GZ,210.5899443272718,2023-07-06 13:19:36,95941
75961,time,Total energy,ACC,X,2256.261531306489,2023-07-06 13:19:36,95941
75962,time,Total energy,ACC,Y,239.8412235669635,2023-07-06 13:19:36,95941
75963,time,Total energy,ACC,Z,616.1496557779235,2023-07-06 13:19:36,95941
75964,frequency,Total energy,CBM,X,33551.67795924649,2023-07-06 13:19:36,95941
75965,frequency,Total energy,CBM,Y,335.2448914074525,2023-07-06 13:19:36,95941
75966,frequency,Total energy,CBM,Z,117.83017189679335,2023-07-06 13:19:36,95941
75967,time,Zero crossing rate,IMU,X,0.0,2023-07-06 13:19:36,95941
75968,time,Zero crossing rate,IMU,Y,47313.0,2023-07-06 13:19:36,95941
75969,time,Zero crossing rate,IMU,Z,0.0,2023-07-06 13:19:36,95941
75970,time,Zero crossing rate,IMU,GX,0.0,2023-07-06 13:19:36,95941
75971,time,Zero crossing rate,IMU,GY,0.0,2023-07-06 13:19:36,95941
75972,time,Zero crossing rate,IMU,GZ,2.0,2023-07-06 13:19:36,95941
75973,time,Zero crossing rate,ACC,X,673.0,2023-07-06 13:19:36,95941
75974,time,Zero crossing rate,ACC,Y,251884.0,2023-07-06 13:19:36,95941
75975,time,Zero crossing rate,ACC,Z,2454.0,2023-07-06 13:19:36,95941
75976,frequency,Zero crossing rate,CBM,X,0.0,2023-07-06 13:19:36,95941
75977,frequency,Zero crossing rate,CBM,Y,269.0,2023-07-06 13:19:36,95941
75978,frequency,Zero crossing rate,CBM,Z,179.0,2023-07-06 13:19:36,95941
75979,time,ECDF_0,IMU,X,1.6815483697388557e-05,2023-07-06 13:19:36,95942
75980,time,ECDF_0,IMU,Y,1.6815483697388557e-05,2023-07-06 13:19:36,95942
75981,time,ECDF_0,IMU,Z,1.6815483697388557e-05,2023-07-06 13:19:36,95942
75982,time,ECDF_0,IMU,GX,1.6815483697388557e-05,2023-07-06 13:19:36,95942
75983,time,ECDF_0,IMU,GY,1.6815483697388557e-05,2023-07-06 13:19:36,95942
75984,time,ECDF_0,IMU,GZ,1.6815483697388557e-05,2023-07-06 13:19:36,95942
75985,time,ECDF_0,ACC,X,1.0762640721527434e-05,2023-07-06 13:19:36,95942
75986,time,ECDF_0,ACC,Y,1.0762640721527434e-05,2023-07-06 13:19:36,95942
75987,time,ECDF_0,ACC,Z,1.0762640721527434e-05,2023-07-06 13:19:36,95942
75988,frequency,ECDF_0,CBM,X,0.0006720430107526882,2023-07-06 13:19:36,95942
75989,frequency,ECDF_0,CBM,Y,0.0006720430107526882,2023-07-06 13:19:36,95942
75990,frequency,ECDF_0,CBM,Z,0.0006720430107526882,2023-07-06 13:19:36,95942
75991,time,ECDF_1,IMU,X,3.3630967394777113e-05,2023-07-06 13:19:36,95942
75992,time,ECDF_1,IMU,Y,3.3630967394777113e-05,2023-07-06 13:19:36,95942
75993,time,ECDF_1,IMU,Z,3.3630967394777113e-05,2023-07-06 13:19:36,95942
75994,time,ECDF_1,IMU,GX,3.3630967394777113e-05,2023-07-06 13:19:36,95942
75995,time,ECDF_1,IMU,GY,3.3630967394777113e-05,2023-07-06 13:19:36,95942
75996,time,ECDF_1,IMU,GZ,3.3630967394777113e-05,2023-07-06 13:19:36,95942
75997,time,ECDF_1,ACC,X,2.1525281443054868e-05,2023-07-06 13:19:36,95942
75998,time,ECDF_1,ACC,Y,2.1525281443054868e-05,2023-07-06 13:19:36,95942
75999,time,ECDF_1,ACC,Z,2.1525281443054868e-05,2023-07-06 13:19:36,95942
76000,frequency,ECDF_1,CBM,X,0.0013440860215053765,2023-07-06 13:19:36,95942
76001,frequency,ECDF_1,CBM,Y,0.0013440860215053765,2023-07-06 13:19:36,95942
76002,frequency,ECDF_1,CBM,Z,0.0013440860215053765,2023-07-06 13:19:36,95942
76003,time,ECDF_2,IMU,X,5.044645109216567e-05,2023-07-06 13:19:36,95942
76004,time,ECDF_2,IMU,Y,5.044645109216567e-05,2023-07-06 13:19:36,95942
76005,time,ECDF_2,IMU,Z,5.044645109216567e-05,2023-07-06 13:19:36,95942
76006,time,ECDF_2,IMU,GX,5.044645109216567e-05,2023-07-06 13:19:36,95942
76007,time,ECDF_2,IMU,GY,5.044645109216567e-05,2023-07-06 13:19:36,95942
76008,time,ECDF_2,IMU,GZ,5.044645109216567e-05,2023-07-06 13:19:36,95942
76009,time,ECDF_2,ACC,X,3.22879221645823e-05,2023-07-06 13:19:36,95942
76010,time,ECDF_2,ACC,Y,3.22879221645823e-05,2023-07-06 13:19:36,95942
76011,time,ECDF_2,ACC,Z,3.22879221645823e-05,2023-07-06 13:19:36,95942
76012,frequency,ECDF_2,CBM,X,0.0020161290322580645,2023-07-06 13:19:36,95942
76013,frequency,ECDF_2,CBM,Y,0.0020161290322580645,2023-07-06 13:19:36,95942
76014,frequency,ECDF_2,CBM,Z,0.0020161290322580645,2023-07-06 13:19:36,95942
76015,time,ECDF_3,IMU,X,6.726193478955423e-05,2023-07-06 13:19:36,95942
76016,time,ECDF_3,IMU,Y,6.726193478955423e-05,2023-07-06 13:19:36,95942
76017,time,ECDF_3,IMU,Z,6.726193478955423e-05,2023-07-06 13:19:36,95942
76018,time,ECDF_3,IMU,GX,6.726193478955423e-05,2023-07-06 13:19:36,95942
76019,time,ECDF_3,IMU,GY,6.726193478955423e-05,2023-07-06 13:19:36,95942
76020,time,ECDF_3,IMU,GZ,6.726193478955423e-05,2023-07-06 13:19:36,95942
76021,time,ECDF_3,ACC,X,4.3050562886109735e-05,2023-07-06 13:19:36,95942
76022,time,ECDF_3,ACC,Y,4.3050562886109735e-05,2023-07-06 13:19:36,95942
76023,time,ECDF_3,ACC,Z,4.3050562886109735e-05,2023-07-06 13:19:36,95942
76024,frequency,ECDF_3,CBM,X,0.002688172043010753,2023-07-06 13:19:36,95942
76025,frequency,ECDF_3,CBM,Y,0.002688172043010753,2023-07-06 13:19:36,95942
76026,frequency,ECDF_3,CBM,Z,0.002688172043010753,2023-07-06 13:19:36,95942
76027,time,ECDF_4,IMU,X,8.407741848694277e-05,2023-07-06 13:19:36,95942
76028,time,ECDF_4,IMU,Y,8.407741848694277e-05,2023-07-06 13:19:36,95942
76029,time,ECDF_4,IMU,Z,8.407741848694277e-05,2023-07-06 13:19:36,95942
76030,time,ECDF_4,IMU,GX,8.407741848694277e-05,2023-07-06 13:19:36,95942
76031,time,ECDF_4,IMU,GY,8.407741848694277e-05,2023-07-06 13:19:36,95942
76032,time,ECDF_4,IMU,GZ,8.407741848694277e-05,2023-07-06 13:19:36,95942
76033,time,ECDF_4,ACC,X,5.381320360763717e-05,2023-07-06 13:19:36,95942
76034,time,ECDF_4,ACC,Y,5.381320360763717e-05,2023-07-06 13:19:36,95942
76035,time,ECDF_4,ACC,Z,5.381320360763717e-05,2023-07-06 13:19:36,95942
76036,frequency,ECDF_4,CBM,X,0.003360215053763441,2023-07-06 13:19:36,95942
76037,frequency,ECDF_4,CBM,Y,0.003360215053763441,2023-07-06 13:19:36,95942
76038,frequency,ECDF_4,CBM,Z,0.003360215053763441,2023-07-06 13:19:36,95942
76039,time,ECDF_5,IMU,X,0.00010089290218433133,2023-07-06 13:19:36,95942
76040,time,ECDF_5,IMU,Y,0.00010089290218433133,2023-07-06 13:19:36,95942
76041,time,ECDF_5,IMU,Z,0.00010089290218433133,2023-07-06 13:19:36,95942
76042,time,ECDF_5,IMU,GX,0.00010089290218433133,2023-07-06 13:19:36,95942
76043,time,ECDF_5,IMU,GY,0.00010089290218433133,2023-07-06 13:19:36,95942
76044,time,ECDF_5,IMU,GZ,0.00010089290218433133,2023-07-06 13:19:36,95942
76045,time,ECDF_5,ACC,X,6.45758443291646e-05,2023-07-06 13:19:36,95942
76046,time,ECDF_5,ACC,Y,6.45758443291646e-05,2023-07-06 13:19:36,95942
76047,time,ECDF_5,ACC,Z,6.45758443291646e-05,2023-07-06 13:19:36,95942
76048,frequency,ECDF_5,CBM,X,0.004032258064516129,2023-07-06 13:19:36,95942
76049,frequency,ECDF_5,CBM,Y,0.004032258064516129,2023-07-06 13:19:36,95942
76050,frequency,ECDF_5,CBM,Z,0.004032258064516129,2023-07-06 13:19:36,95942
76051,time,ECDF_6,IMU,X,0.0001177083858817199,2023-07-06 13:19:36,95942
76052,time,ECDF_6,IMU,Y,0.0001177083858817199,2023-07-06 13:19:36,95942
76053,time,ECDF_6,IMU,Z,0.0001177083858817199,2023-07-06 13:19:36,95942
76054,time,ECDF_6,IMU,GX,0.0001177083858817199,2023-07-06 13:19:36,95942
76055,time,ECDF_6,IMU,GY,0.0001177083858817199,2023-07-06 13:19:36,95942
76056,time,ECDF_6,IMU,GZ,0.0001177083858817199,2023-07-06 13:19:36,95942
76057,time,ECDF_6,ACC,X,7.533848505069204e-05,2023-07-06 13:19:36,95942
76058,time,ECDF_6,ACC,Y,7.533848505069204e-05,2023-07-06 13:19:36,95942
76059,time,ECDF_6,ACC,Z,7.533848505069204e-05,2023-07-06 13:19:36,95942
76060,frequency,ECDF_6,CBM,X,0.004704301075268817,2023-07-06 13:19:36,95942
76061,frequency,ECDF_6,CBM,Y,0.004704301075268817,2023-07-06 13:19:36,95942
76062,frequency,ECDF_6,CBM,Z,0.004704301075268817,2023-07-06 13:19:36,95942
76063,time,ECDF_7,IMU,X,0.00013452386957910845,2023-07-06 13:19:36,95942
76064,time,ECDF_7,IMU,Y,0.00013452386957910845,2023-07-06 13:19:36,95942
76065,time,ECDF_7,IMU,Z,0.00013452386957910845,2023-07-06 13:19:36,95942
76066,time,ECDF_7,IMU,GX,0.00013452386957910845,2023-07-06 13:19:36,95942
76067,time,ECDF_7,IMU,GY,0.00013452386957910845,2023-07-06 13:19:36,95942
76068,time,ECDF_7,IMU,GZ,0.00013452386957910845,2023-07-06 13:19:36,95942
76069,time,ECDF_7,ACC,X,8.610112577221947e-05,2023-07-06 13:19:36,95942
76070,time,ECDF_7,ACC,Y,8.610112577221947e-05,2023-07-06 13:19:36,95942
76071,time,ECDF_7,ACC,Z,8.610112577221947e-05,2023-07-06 13:19:36,95942
76072,frequency,ECDF_7,CBM,X,0.005376344086021506,2023-07-06 13:19:36,95942
76073,frequency,ECDF_7,CBM,Y,0.005376344086021506,2023-07-06 13:19:36,95942
76074,frequency,ECDF_7,CBM,Z,0.005376344086021506,2023-07-06 13:19:36,95942
76075,time,ECDF_8,IMU,X,0.000151339353276497,2023-07-06 13:19:36,95942
